  0.000000000000000E+000  0.000000000000000E+000
  2.000400080016003E-003  2.000394758673593E-003
  4.000800160032006E-003  4.000757647208718E-003
  6.001200240048009E-003  6.001057028789262E-003
  8.001600320064013E-003  8.001261519746642E-003
  1.000200040008002E-002  1.000133998804264E-002
  1.200240048009602E-002  1.200126155176031E-002
  1.400280056011202E-002  1.400099557760293E-002
  1.600320064012803E-002  1.600051167940095E-002
  1.800360072014403E-002  1.799977971662690E-002
  2.000400080016003E-002  1.999876979291825E-002
  2.200440088017604E-002  2.199745225460805E-002
  2.400480096019204E-002  2.399579768926356E-002
  2.600520104020804E-002  2.599377692423252E-002
  2.800560112022404E-002  2.799136102519735E-002
  3.000600120024005E-002  2.998852129473690E-002
  3.200640128025605E-002  3.198522927089603E-002
  3.400680136027205E-002  3.398145672576277E-002
  3.600720144028806E-002  3.597717566405306E-002
  3.800760152030406E-002  3.797235832170316E-002
  4.000800160032007E-002  3.996697716446947E-002
  4.200840168033607E-002  4.196100488653591E-002
  4.400880176035207E-002  4.395441440912880E-002
  4.600920184036807E-002  4.594717887913908E-002
  4.800960192038407E-002  4.793927166775190E-002
  5.001000200040008E-002  4.993066636908368E-002
  5.201040208041608E-002  5.192133679882632E-002
  5.401080216043209E-002  5.391125699289884E-002
  5.601120224044809E-002  5.590040120610609E-002
  5.801160232046410E-002  5.788874391080479E-002
  6.001200240048010E-002  5.987625979557669E-002
  6.201240248049610E-002  6.186292376390886E-002
  6.401280256051210E-002  6.384871093288105E-002
  6.601320264052811E-002  6.583359663186009E-002
  6.801360272054410E-002  6.781755640120142E-002
  7.001400280056011E-002  6.980056599095746E-002
  7.201440288057612E-002  7.178260135959307E-002
  7.401480296059212E-002  7.376363867270774E-002
  7.601520304060812E-002  7.574365430176490E-002
  7.801560312062412E-002  7.772262482282788E-002
  8.001600320064013E-002  7.970052701530277E-002
  8.201640328065612E-002  8.167733786068801E-002
  8.401680336067213E-002  8.365303454133081E-002
  8.601720344068814E-002  8.562759443919019E-002
  8.801760352070415E-002  8.760099513460670E-002
  9.001800360072014E-002  8.957321440507889E-002
  9.201840368073615E-002  9.154423022404619E-002
  9.401880376075215E-002  9.351402075967860E-002
  9.601920384076815E-002  9.548256437367274E-002
  9.801960392078415E-002  9.744983962005448E-002
  0.100020004000800       9.941582524398808E-002
  0.102020404080816       0.101380500180592     
  0.104020804160832       0.103343843553759     
  0.106021204240848       0.105305834674989     
  0.108021604320864       0.107266453042218     
  0.110022004400880       0.109225678338664     
  0.112022404480896       0.111183490431669     
  0.114022804560912       0.113139869371560     
  0.116023204640928       0.115094795390502     
  0.118023604720944       0.117048248901366     
  0.120024004800960       0.119000210496602     
  0.122024404880976       0.120950660947117     
  0.124024804960992       0.122899581201159     
  0.126025205041008       0.124846952383208     
  0.128025605121024       0.126792755792869     
  0.130026005201040       0.128736972903782     
  0.132026405281056       0.130679585362521     
  0.134026805361072       0.132620574987516     
